timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618124301395,2423,HTTP请求,200,OK,搜索 1-25,text,true,,4287,144,31,31,https://gitee.com/search/relative_project?q=test,2423,0,174
1618124300950,2882,HTTP请求,200,OK,搜索 1-2,text,true,,4287,144,30,30,https://gitee.com/search/relative_project?q=test,2882,0,198
1618124301317,2516,HTTP请求,200,OK,搜索 1-21,text,true,,4287,144,30,30,https://gitee.com/search/relative_project?q=test,2516,0,174
1618124301256,2595,HTTP请求,200,OK,搜索 1-18,text,true,,4287,144,28,28,https://gitee.com/search/relative_project?q=test,2595,0,110
1618124301496,2355,HTTP请求,200,OK,搜索 1-30,text,true,,4287,144,28,28,https://gitee.com/search/relative_project?q=test,2355,0,112
1618124301295,2669,HTTP请求,200,OK,搜索 1-20,text,true,,4287,144,26,26,https://gitee.com/search/relative_project?q=test,2669,0,113
1618124301516,2504,HTTP请求,200,OK,搜索 1-31,text,true,,4287,144,25,25,https://gitee.com/search/relative_project?q=test,2504,0,131
1618124301375,2669,HTTP请求,200,OK,搜索 1-24,text,true,,4287,144,24,24,https://gitee.com/search/relative_project?q=test,2669,0,157
1618124301536,3473,HTTP请求,200,OK,搜索 1-32,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3472,0,115
1618124301656,3353,HTTP请求,200,OK,搜索 1-38,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3353,0,109
1618124301455,3554,HTTP请求,200,OK,搜索 1-28,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3554,0,153
1618124301576,3433,HTTP请求,200,OK,搜索 1-34,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3433,0,111
1618124301636,3373,HTTP请求,200,OK,搜索 1-37,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3372,0,132
1618124301556,3453,HTTP请求,200,OK,搜索 1-33,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3453,0,130
1618124301616,3393,HTTP请求,200,OK,搜索 1-36,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3392,0,118
1618124301475,3534,HTTP请求,200,OK,搜索 1-29,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3534,0,137
1618124301696,3313,HTTP请求,200,OK,搜索 1-40,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3313,0,109
1618124301596,3413,HTTP请求,200,OK,搜索 1-35,text,true,,4287,144,23,23,https://gitee.com/search/relative_project?q=test,3413,0,132
1618124301676,3334,HTTP请求,200,OK,搜索 1-39,text,true,,4287,144,13,13,https://gitee.com/search/relative_project?q=test,3334,0,134
1618124301795,3215,HTTP请求,200,OK,搜索 1-45,text,true,,4287,144,13,13,https://gitee.com/search/relative_project?q=test,3215,0,118
1618124301715,3313,HTTP请求,200,OK,搜索 1-41,text,true,,4287,144,11,11,https://gitee.com/search/relative_project?q=test,3313,0,118
1618124301755,3273,HTTP请求,200,OK,搜索 1-43,text,true,,4287,144,11,11,https://gitee.com/search/relative_project?q=test,3273,0,115
1618124301835,3286,HTTP请求,200,OK,搜索 1-47,text,true,,4287,144,9,9,https://gitee.com/search/relative_project?q=test,3286,0,120
1618124301735,3401,HTTP请求,200,OK,搜索 1-42,text,true,,4287,144,8,8,https://gitee.com/search/relative_project?q=test,3401,0,120
1618124301815,3325,HTTP请求,200,OK,搜索 1-46,text,true,,4287,144,7,7,https://gitee.com/search/relative_project?q=test,3325,0,115
1618124301027,4115,HTTP请求,200,OK,搜索 1-6,text,true,,4287,144,6,6,https://gitee.com/search/relative_project?q=test,4115,0,1120
1618124301774,3422,HTTP请求,200,OK,搜索 1-44,text,true,,4287,144,5,5,https://gitee.com/search/relative_project?q=test,3422,0,122
1618124301855,3473,HTTP请求,200,OK,搜索 1-48,text,true,,4287,144,4,4,https://gitee.com/search/relative_project?q=test,3473,0,356
1618124301874,3479,HTTP请求,200,OK,搜索 1-49,text,true,,4287,144,3,3,https://gitee.com/search/relative_project?q=test,3479,0,113
1618124301895,3468,HTTP请求,200,OK,搜索 1-50,text,true,,4287,144,2,2,https://gitee.com/search/relative_project?q=test,3468,0,120
1618124301036,4390,HTTP请求,200,OK,搜索 1-7,text,true,,4287,144,1,1,https://gitee.com/search/relative_project?q=test,4390,0,1133
